dbpedia-entity|bm25|direct|judge|0.3308
dbpedia-entity|bm25|direct|judge_expr|0.2561
dbpedia-entity|bm25|direct|rankgpt|0.314
dbpedia-entity|bm25|direct|setmaxheaptopk|0.3202
dbpedia-entity|bm25|largest_gap|judge|0.2653
dbpedia-entity|bm25|largest_gap|judge_expr|0.2732
dbpedia-entity|bm25|largest_gap|rankgpt|0.314
dbpedia-entity|bm25|largest_gap|setmaxheaptopk|0.3202
dbpedia-entity|bm25|optimal_global|judge|0.2409
dbpedia-entity|bm25|optimal_global|judge_expr|0.2547
dbpedia-entity|bm25|optimal_global|rankgpt|0.2756
dbpedia-entity|bm25|optimal_global|setmaxheaptopk|0.2867
dbpedia-entity|bm25|optimal_per_topic|judge|0.282
dbpedia-entity|bm25|optimal_per_topic|judge_expr|0.2695
dbpedia-entity|bm25|optimal_per_topic|rankgpt|0.323
dbpedia-entity|bm25|optimal_per_topic|setmaxheaptopk|0.3122
dbpedia-entity|bm25|quantile|judge|0.4429
dbpedia-entity|bm25|quantile|judge_expr|0.3256
dbpedia-entity|bm25|quantile|rankgpt|0.4113
dbpedia-entity|bm25|quantile|setmaxheaptopk|0.3382
dbpedia-entity|bm25|rank|judge|0.2483
dbpedia-entity|bm25|rank|judge_expr|0.2029
dbpedia-entity|bm25|rank|rankgpt|0.2379
dbpedia-entity|bm25|rank|setmaxheaptopk|0.2207
dbpedia-entity|bm25|thresholding|judge|0.248
dbpedia-entity|bm25|thresholding|judge_expr|0.2331
dbpedia-entity|bm25|thresholding|rankgpt|0.0
dbpedia-entity|bm25|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+judge|direct|judge|0.5219
dbpedia-entity|bm25+judge|direct|judge_expr|0.4699
dbpedia-entity|bm25+judge|direct|rankgpt|0.3722
dbpedia-entity|bm25+judge|direct|setmaxheaptopk|0.3722
dbpedia-entity|bm25+judge|largest_gap|judge|0.5012
dbpedia-entity|bm25+judge|largest_gap|judge_expr|0.4887
dbpedia-entity|bm25+judge|largest_gap|rankgpt|0.3722
dbpedia-entity|bm25+judge|largest_gap|setmaxheaptopk|0.3722
dbpedia-entity|bm25+judge|optimal_global|judge|0.4434
dbpedia-entity|bm25+judge|optimal_global|judge_expr|0.4563
dbpedia-entity|bm25+judge|optimal_global|rankgpt|0.3403
dbpedia-entity|bm25+judge|optimal_global|setmaxheaptopk|0.3611
dbpedia-entity|bm25+judge|optimal_per_topic|judge|0.4704
dbpedia-entity|bm25+judge|optimal_per_topic|judge_expr|0.4098
dbpedia-entity|bm25+judge|optimal_per_topic|rankgpt|0.3874
dbpedia-entity|bm25+judge|optimal_per_topic|setmaxheaptopk|0.3786
dbpedia-entity|bm25+judge|quantile|judge|0.5289
dbpedia-entity|bm25+judge|quantile|judge_expr|0.4641
dbpedia-entity|bm25+judge|quantile|rankgpt|0.4053
dbpedia-entity|bm25+judge|quantile|setmaxheaptopk|0.3804
dbpedia-entity|bm25+judge|rank|judge|0.3746
dbpedia-entity|bm25+judge|rank|judge_expr|0.3341
dbpedia-entity|bm25+judge|rank|rankgpt|0.2829
dbpedia-entity|bm25+judge|rank|setmaxheaptopk|0.2772
dbpedia-entity|bm25+judge|thresholding|judge|0.4585
dbpedia-entity|bm25+judge|thresholding|judge_expr|0.4345
dbpedia-entity|bm25+judge|thresholding|rankgpt|0.0
dbpedia-entity|bm25+judge|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+judge_expr|direct|judge|0.5353
dbpedia-entity|bm25+judge_expr|direct|judge_expr|0.4997
dbpedia-entity|bm25+judge_expr|direct|rankgpt|0.4535
dbpedia-entity|bm25+judge_expr|direct|setmaxheaptopk|0.4671
dbpedia-entity|bm25+judge_expr|largest_gap|judge|0.5094
dbpedia-entity|bm25+judge_expr|largest_gap|judge_expr|0.5254
dbpedia-entity|bm25+judge_expr|largest_gap|rankgpt|0.4535
dbpedia-entity|bm25+judge_expr|largest_gap|setmaxheaptopk|0.4671
dbpedia-entity|bm25+judge_expr|optimal_global|judge|0.4583
dbpedia-entity|bm25+judge_expr|optimal_global|judge_expr|0.4759
dbpedia-entity|bm25+judge_expr|optimal_global|rankgpt|0.4036
dbpedia-entity|bm25+judge_expr|optimal_global|setmaxheaptopk|0.4265
dbpedia-entity|bm25+judge_expr|optimal_per_topic|judge|0.4885
dbpedia-entity|bm25+judge_expr|optimal_per_topic|judge_expr|0.4949
dbpedia-entity|bm25+judge_expr|optimal_per_topic|rankgpt|0.4565
dbpedia-entity|bm25+judge_expr|optimal_per_topic|setmaxheaptopk|0.4474
dbpedia-entity|bm25+judge_expr|quantile|judge|0.5721
dbpedia-entity|bm25+judge_expr|quantile|judge_expr|0.5453
dbpedia-entity|bm25+judge_expr|quantile|rankgpt|0.463
dbpedia-entity|bm25+judge_expr|quantile|setmaxheaptopk|0.4356
dbpedia-entity|bm25+judge_expr|rank|judge|0.4014
dbpedia-entity|bm25+judge_expr|rank|judge_expr|0.426
dbpedia-entity|bm25+judge_expr|rank|rankgpt|0.3305
dbpedia-entity|bm25+judge_expr|rank|setmaxheaptopk|0.3209
dbpedia-entity|bm25+judge_expr|thresholding|judge|0.4733
dbpedia-entity|bm25+judge_expr|thresholding|judge_expr|0.4519
dbpedia-entity|bm25+judge_expr|thresholding|rankgpt|0.0
dbpedia-entity|bm25+judge_expr|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+point|direct|judge|0.4188
dbpedia-entity|bm25+point|direct|judge_expr|0.3652
dbpedia-entity|bm25+point|direct|rankgpt|0.3449
dbpedia-entity|bm25+point|direct|setmaxheaptopk|0.3538
dbpedia-entity|bm25+point|largest_gap|judge|0.3594
dbpedia-entity|bm25+point|largest_gap|judge_expr|0.3782
dbpedia-entity|bm25+point|largest_gap|rankgpt|0.3449
dbpedia-entity|bm25+point|largest_gap|setmaxheaptopk|0.3538
dbpedia-entity|bm25+point|optimal_global|judge|0.3348
dbpedia-entity|bm25+point|optimal_global|judge_expr|0.3573
dbpedia-entity|bm25+point|optimal_global|rankgpt|0.3212
dbpedia-entity|bm25+point|optimal_global|setmaxheaptopk|0.3425
dbpedia-entity|bm25+point|optimal_per_topic|judge|0.3733
dbpedia-entity|bm25+point|optimal_per_topic|judge_expr|0.3444
dbpedia-entity|bm25+point|optimal_per_topic|rankgpt|0.3756
dbpedia-entity|bm25+point|optimal_per_topic|setmaxheaptopk|0.3716
dbpedia-entity|bm25+point|quantile|judge|0.4796
dbpedia-entity|bm25+point|quantile|judge_expr|0.4037
dbpedia-entity|bm25+point|quantile|rankgpt|0.4071
dbpedia-entity|bm25+point|quantile|setmaxheaptopk|0.3844
dbpedia-entity|bm25+point|rank|judge|0.2904
dbpedia-entity|bm25+point|rank|judge_expr|0.269
dbpedia-entity|bm25+point|rank|rankgpt|0.2827
dbpedia-entity|bm25+point|rank|setmaxheaptopk|0.2781
dbpedia-entity|bm25+point|thresholding|judge|0.3501
dbpedia-entity|bm25+point|thresholding|judge_expr|0.3299
dbpedia-entity|bm25+point|thresholding|rankgpt|0.0
dbpedia-entity|bm25+point|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankfirst|direct|judge|0.4972
dbpedia-entity|bm25+rankfirst|direct|judge_expr|0.4237
dbpedia-entity|bm25+rankfirst|direct|rankgpt|0.538
dbpedia-entity|bm25+rankfirst|direct|setmaxheaptopk|0.5427
dbpedia-entity|bm25+rankfirst|largest_gap|judge|0.4345
dbpedia-entity|bm25+rankfirst|largest_gap|judge_expr|0.4478
dbpedia-entity|bm25+rankfirst|largest_gap|rankgpt|0.538
dbpedia-entity|bm25+rankfirst|largest_gap|setmaxheaptopk|0.5427
dbpedia-entity|bm25+rankfirst|optimal_global|judge|0.3956
dbpedia-entity|bm25+rankfirst|optimal_global|judge_expr|0.4136
dbpedia-entity|bm25+rankfirst|optimal_global|rankgpt|0.4699
dbpedia-entity|bm25+rankfirst|optimal_global|setmaxheaptopk|0.5098
dbpedia-entity|bm25+rankfirst|optimal_per_topic|judge|0.4482
dbpedia-entity|bm25+rankfirst|optimal_per_topic|judge_expr|0.433
dbpedia-entity|bm25+rankfirst|optimal_per_topic|rankgpt|0.5096
